Product ID,ProductName, Merchant ID, Cluster ID, Cluster Label, Category ID,Category,Price,StockQuantity,Description,Rating
43969,bosch kil22vs30g serie 4 built in single door fridges 88cm height with ice box white,293,46177,Bosch KIL22VS30G Integrated,2623,Fridges,999.99,249,"This is a 2-sentence technical description of the Bosch KIL22VS30G Serie 4 built-in single door fridge, featuring an 88cm height and ice box, available in white.",2.9
31476,whirlpool fwg81496w 8kg fresh care steam washing machine 1400rpm white,301,41999,Whirlpool FWG81496W UK,2620,Washing Machines,139.99,401,"This Whirlpool FWG81496W 8kg Fresh Care Steam Washing Machine features a high-speed 1400rpm motor and includes advanced steam technology for efficient cleaning, all in a compact and modern white finish.",3.1
45516,smeg fab28qcs1 50s style colour stripe fridge,293,46487,Smeg FAB28QCS1 Retro,2623,Fridges,899.0,442,"This Smeg Fab28QCS1 features a stylish 50s-inspired colour stripe design, perfect for adding retro flair to your kitchen.",3.6
30172,bosch wvg30462gb,134,41863,Bosch WVG30462GB,2620,Washing Machines,299.99,233,"The Bosch WVG30462GB is a high-efficiency, wall-mounted water heater that utilizes advanced ceramic heating elements and a compact design for energy-efficient performance.",2.0
40458,lec tf55153w 55cm frost free fridge freezer,294,44541,Lec TF55153W White,2622,Fridge Freezers,599.99,161,"The LEC TF55153W is a compact, energy-efficient 55cm frost-free fridge freezer that offers ample storage capacity and convenient features for everyday use.",4.5
10113,samsung ue49nu8000 49 ultra hd certified hdr 1000 smart 4k tv,32,4422,Samsung UE49NU8000,2614,TVs,599.99,349,The Samsung UE49NU8000 is an Ultra HD Certified HDR 1000 Smart 4K TV featuring improved color accuracy and wider viewing angles for enhanced visual experience.,3.3
14695,intel xeon e5 2699v4 2.2 ghz 22 core 44 threads 55 mb cache speicher fclga2011 v3 socket oem cm8066002022506,36,6035,Intel Xeon E5-2699 v4 2.2GHz Tray,2615,CPUs,1390.0,44,"A high-performance server processor featuring a 2.2 GHz clock speed, 22 cores, and 44 threads, with 55 MB of cache and support for the FCLGA2011 V3 socket.",4.1
43637,samsung rr39m7340sa/eu frost free fridge with non plumbed water dispenser in silver,132,46136,Samsung RR39M7340SA Silver,2623,Fridges,999.99,408,"A 2 sentence technical description of the Samsung RR39M7340SA/EU Frost Free Fridge with Non-Plumbed Water Dispenser in Silver: This refrigerator features a frost-free design to maintain optimal temperature and humidity levels, while the non-plumbed water dispenser allows for convenient access to cold beverages.",4.7
27042,whirlpool wic 3b19 uk built in dishwasher white,3,40543,Whirlpool WIC 3B19 UK Integrated,2619,Dishwashers,599.99,220,"This appliance is an electrically powered, built-in, top-load dishwashing system with multiple wash cycles and advanced drying capabilities for cleaning utensils and glassware.",3.3
16926,amd a8 7600 kaveri quad core 3.1ghz socket fm2 65w processor radeon r7 series ad7600ybjabox,121,6937,AMD A8-7600 3.1GHz  Box,2615,CPUs,1999.99,165,"A high-performance processor featuring quad-core 3.1GHz AM4 CPU, 65W power consumption, and Radeon R7 series graphics integrated into a compact FM2 socket.",2.4
2586,archos 50 saphir 4g 16gb rugged uk sim free smartphone black,3,583,Archos 50 Saphir Dual SIM,2612,Mobile Phones,249.99,105,"This is a water and dust resistant UK SIM-free smartphone with 16GB storage, ideal for outdoor activities.",4.7
29399,bosch sbv46gx00e,119,41226,Bosch SBV46GX00E Integrated,2619,Dishwashers,299.99,380,"The Bosch SBV46GX00E is a high-quality, 48-volt Lithium-Ion cordless brush cutter featuring a powerful motor and long-lasting battery life.",4.9
26785,neff s517t80d1g full size integrated dishwasher,7,40508,Neff S517T80D1G Integrated,2619,Dishwashers,800.0,245,"This dishwasher features a full-size capacity, advanced drying technology, and quiet operation for efficient cleaning and minimal noise.",4.4
16507,intel xeon e5 2609v2 2.5 ghz 4 cores 4 threads 10 mb cache lga2011 socket box,51,6679,Intel Xeon E5-2609 v2 2.5GHz  Box,2615,CPUs,1000.0,383,"This Intel Xeon E5-2609V2 processor features a high clock speed of 2.5 GHz, quad-core design with four threads, 10 MB of cache memory, and an LGA2011 socket for easy installation into compatible systems.",4.9
25995,amica mikrowelle new platinum design emw 13180 e,298,40184,Amica EMW 13180 E Stainless Steel,2618,Microwaves,50.0,198,"The Amica Mikrowelle New Platinum Design EMW 13180 E features advanced cooking technology and sleek, modern aesthetics.",4.5
46525,siemens ki41fad40 k lteger t einbau 122er nische,300,46874,Siemens KI41FAD40 Integrated,2623,Fridges,1200.0,151,"The Siemens Ki41FAD40 K is a 122cm tall, LTE-enabled enclosure designed for installation in a standard 120cm wide electrical niche.",2.1
11129,lg 49sk8000plb 49 inch super uhd 4k hdr premium smart led tv with freeview play brilliant titan 2018 model,17,4504,LG 49SK8000PLB,2614,TVs,399.99,18,"This LG 49SK8000PLB TV features 49 inches of Super UHD 4K HDR Premium Smart LED display, equipped with FreeVIEW Play and Brilliant Titan 2018 technology for enhanced visual performance.",2.0
46203,gorenje tisch k hlschrank rb 6092 aw eek a,298,46715,Gorenje RB6092AW White,2623,Fridges,20.0,466,"A compact refrigerated cabinet with adjustable shelves and easy access features, ideal for storing beverages and snacks.",3.7
22066,sony dsc rx0 ultra compact camera,88,38944,Sony DSC-RX0,2617,Digital Cameras,999.99,348,"The Sony DSC-RX0 Ultra is a compact point-and-shoot digital camera featuring a 1-inch Exmor RS CMOS sensor and 20.1MP resolution, ideal for capturing high-quality images in a variety of lighting conditions.",3.6
41978,samsung rs7567thcbc side by side fridge freezer,153,45024,Samsung RS7567THCBC Black,2622,Fridge Freezers,999.99,132,"This Samsung refrigerator features a spacious side-by-side design, perfect for storing fresh produce and meat in separate compartments, ensuring optimal freshness and organization.",3.4
37208,liebherr gn 3023 21 comfort freistehend,119,44030,Liebherr GN3023 White,2621,Freezers,999.99,125,The Liebherr GN 3023-21 Comfort is a versatile and powerful mobile crane designed for efficient material handling in various industries.,3.8
34905,bosch serie 6 gin31ae30g 56cm wide frost free integrated upright freezer white,6,43279,Bosch GIN31AE30G Integrated,2621,Freezers,129.99,244,"This is a 56cm wide, frost-free, integrated upright freezer with a compact design, ideal for small kitchens.",4.9
41542,aeg einbau k hl /gefrier kombination scb41811ls,298,44867,AEG SCB41811LS Integrated,2622,Fridge Freezers,123.99,121,"This is an AEG Einbau Kühl/Geﳟrier Kombination SCB41811LS appliance, which combines a refrigerator and freezer unit in a compact integrated design.",3.6
23566,canon eos 77d d slr ef s 18 135mm f3.5/5.6 is stm 85 cashback,272,39407,Canon EOS 77D + 18-135mm IS STM,2617,Digital Cameras,99.99,346,"This Canon EOS 77D DSLR EF-S 18-135mm f/3.5-5.6 IS STM features a 24.2MP APS-C sensor and is available for $599, offering excellent image quality and versatility for everyday photography.",3.6
43437,151litre integrated larder fridge class a auto defrost,123,46116,Bosch KIR18V20GB Integrated,2623,Fridges,151.0,370,"A compact and energy-efficient 151litre integrated larder fridge with Class A energy rating, featuring auto-defrost functionality for convenient maintenance.",2.2
34799,blomberg fnt4550 a frost free tall freezer,32,43268,Blomberg FNT4550 White,2621,Freezers,299.99,260,"This Frost Free Tall Freezer from Blomberg features advanced temperature control and insulation to maintain optimal temperatures for long-term food storage, ensuring freshness and safety.",4.7
45608,liebherr kbpgb 4354 premium biofresh,119,46516,Liebherr KBPgb 4354 Premium BioFresh Silver,2623,Fridges,999.99,70,"The Liebherr KBPGB 4354 Premium BioFresh is a high-capacity, fully automatic fruit and vegetable storage unit that utilizes advanced carbon dioxide technology to maintain optimal freshness and shelf life for various types of produce.",3.4
45018,gorenje orb153rd,119,46360,Gorenje ORB153RD Red,2623,Fridges,123.99,60,"This is a high-end wall-mounted range hood with advanced air filtration and sleek, modern design.",2.1
26332,serie 2 sms24aw01g 60cm dishwasher,124,40465,Bosch SMS24AW01G White,2619,Dishwashers,400.0,286,"This is a 60cm, high-efficiency, compact dishwasher with advanced drying capabilities for small kitchens.",3.1
39643,hotpoint rfaa52k fridge freezer freestanding 1.74 meter high a plus black,3,44367,Hotpoint RFAA52K Black,2622,Fridge Freezers,999.99,462,"This A+ certified freestanding fridge freezer features a height of 1.74 meters and a glossy black finish, ideal for kitchens.",4.4
34399,samsung quickdrive ww80m645opw smart 8 kg 1400 spin washing machine white,7,42840,Samsung WW80M645OPW/EU,2620,Washing Machines,199.99,15,A Samsung QuickDrive WW80M645OPW smart washing machine featuring a 1400 spin wash cycle and compact design in a white finish.,2.4
36943,liebherr gn2723 white nofrost freezer,294,43778,Liebherr GN2723 White,2621,Freezers,999.99,37,"The Liebherr GN2723 White NoFrost Freezer features advanced technology and design to provide optimal storage and preservation of food, ensuring consistent temperatures and humidity levels throughout.",4.6
24546,hotpoint newstyle mwh 122.1 x built in microwave stainless steel,3,39743,Hotpoint MWH122.1X Stainless Steel,2618,Microwaves,122.1,17,"This hotpoint NewStyle MWH 122.1 x built-in microwave offers a sleek and durable stainless steel design, perfect for adding a touch of modernity to any kitchen countertop.",4.7
36721,bosch stand gefrierschrank exclusiv wei nofrost gsn33ew3v,298,43669,Bosch GSN33EW3V White,2621,Freezers,1200.0,73,"This Bosch stand-alone freezer features the NoFrost technology for reduced frost buildup and improved temperature control, making it ideal for storing frozen foods at optimal temperatures.",4.0
17193,amd fx 4 4100 black edition 4 core 3.6ghz socket am3 8mb l3 cache orochi core retail boxed inc fan heatsink 95w processor,121,7203,AMD FX 4100 3.6Ghz Box,2615,CPUs,4100.0,466,"A mid-range AMD FX processor featuring 4 cores at 3.6GHz, 8MB L3 cache, and integrated fan, suitable for general computing tasks.",4.6
29707,bosch exclusiv made in germany supersilence geschirrsp ler 45 cm integrierbar edelstahl spi66ts00d,298,41438,Bosch SPI66TS00D Stainless Steel,2619,Dishwashers,0.0,154,"A high-quality, dishwasher-safe, 45cm silicone spatula made from German-made Edelstahl materials for superior non-stick performance and long-lasting durability.",3.5
36136,hoover hbfup130k freezer,294,43482,Hoover HBFU130K White,2621,Freezers,199.99,294,This Hoover HBFUP130K freezer is a compact and energy-efficient unit featuring advanced temperature control for optimal food storage.,4.5
36890,aeg a71101tsx0 freezer,332,43751,AEG A71101TSX0 Stainless Steel,2621,Freezers,199.99,81,"The AEG A71101TSX0 freezer features advanced temperature control and energy efficiency, allowing for optimal storage of frozen foods.",4.1
25809,r344rd solo microwave with 25 litre capacity and 900w in red,3,40091,Sharp R344RDM Red,2618,Microwaves,50.0,211,"The r344rd solo microwave features a 25-litre capacity and 900w power output, making it an ideal compact cooking solution.",3.6
47044,smeg s7298cfd2p refrigerator,324,47204,Smeg S7298CFD2P Integrated,2623,Fridges,9999.99,165,"The Smeg S7298CFD2P refrigerator features advanced temperature control and humidity management, ensuring optimal food storage and preservation.",2.1
38411,bosch kiv87vs30g built in fridge freezer 70/30 low frost sliding hinge,131,44162,Bosch KIV87VS30G White Integrated,2622,Fridge Freezers,999.99,137,"This built-in fridge freezer features a 70/30 low frost sliding hinge design, allowing for efficient storage and easy access.",4.7
30508,bosch serie 4 wan24108gb 8kg 1200rpm freestanding washing white,6,41890,Bosch WAN24108GB,2620,Washing Machines,299.99,264,"This Bosch Serie 4 washing machine features a 6.5 kg capacity, 1200 rpm rotation speed and stainless steel drum, making it suitable for everyday family laundry needs.",4.7
21608,canon eos 2000d dslr camera and ef s 18 55 mm f/3.5 5.6 is ii lens black,17,38891,Canon EOS 2000D + 18-55mm IS II,2617,Digital Cameras,599.99,138,"A compact, versatile DSLR camera with an EF-S 18-55mm f/3.5-5.6 IS II lens, ideal for everyday photography and travel, features a sleek black design.",5.0
36111,white knight f170h 1.43m tall freestanding freezer,293,43475,White Knight F170H White,2621,Freezers,199.99,173,"A freestanding, 1.43m tall freezer with ample storage capacity, ideal for small kitchens or outdoor use.",4.8
46629,siemens einbau k hlautomat flachschanier technik ki22laf40 eek a,298,46926,Siemens KI22LAF40 Integrated,2623,Fridges,0.0,96,The Siemens EiBAuK HL AutoMatschneider Ki22LAF40 EK A is an automated grass cutter designed for efficient lawn maintenance.,4.2
12022,samsung 2018 qe85q900r 85 8k qled hdr smart tv,145,4706,Samsung QE85Q900R,2614,TVs,999.99,108,The Samsung 2018 QE85Q900R is an 85-inch 8K QLED HDR smart TV featuring enhanced picture quality and immersive entertainment experiences.,4.1
37067,liebherr gefrierschrank comfort mit nofrost gnp 2613,298,43890,Liebherr GNP 2613 Comfort NoFrost White,2621,Freezers,5999.99,386,The Liebherr Gefrierschrank Comfort with Nofrost technology is a high-performance refrigerator that features advanced climate control and humidity management for optimal food storage.,2.1
43923,neff ki1212f30g built in larder fridge 87x54cm a crispbox fixed hinge,131,46171,Neff KI1212F30G Integrated,2623,Fridges,500.0,292,"This Neff ki1212f30g built-in larder fridge features a compact design with a 87x54cm footprint, incorporating a Crispbox with a fixed hinge for convenient storage and snacking.",2.8
11462,philips 32hfl3011t 32 hd ready commercial led tv,4,4562,Philips 32HFL3011T,2614,TVs,999.99,378,This Philips 32HFL3011T 32,2.8
40378,zanussi einbau k hlger t zbb 28441 sa a,300,44521,Zanussi ZBB28441SA Integrated,2622,Fridge Freezers,0.0,144,"This is a Zanussi Einbau Khlger T ZBB 28441 SA A refrigerator, designed for compact kitchen spaces and featuring advanced cooling technology.",3.1
16718,hp amd opteron quad core 2378 2.4ghz fio kit 2.4ghz 8mb l2 processor,14,6801,HP AMD Opteron 2378 2.4GHz Socket F 1000MHz bus Upgrade Tray,2615,CPUs,2378.0,379,"A high-performance computing system utilizing the AMD Opteron Quad Core 2378 2.4GHz FIO Kit processor with 8MB L2 cache, ideal for demanding tasks and applications.",3.8
47285,beko bu 1152 hca unterbau k hlschrank mit 4,119,47445,Beko BU1152HCA White,2623,Fridges,419.99,406,"This Beko BU 1152 HCA undercounter fridge features 4 shelves for storing beverages and food items, providing a convenient storage solution for small kitchens.",2.9
197,apple iphone 8 gold 4.7 256gb 4g unlocked sim free,5,10,Apple iPhone 8 256GB,2612,Mobile Phones,499.99,244,"This is an unlocked, SIM-free 4G version of the Apple iPhone 8, featuring a 4.7-inch display and 256GB storage in a gold finish.",2.4
16047,amd a6 6400k 3.9 ghz 4 cores 1 mb cache socket fm2 oem,51,6501,AMD A6-6400K 3.9GHz Tray,2615,CPUs,599.99,103,"A high-performance processor featuring six cores, 3.9 GHz clock speed, and 1 MB of integrated cache, designed for FM2 Socket type and targeting OEM applications.",4.7
30107,caple di617,341,41838,Caple DI617 Integrated,2619,Dishwashers,0.0,46,"The Caple Di617 is a compact, high-performance power conditioner designed to protect sensitive electronic equipment from voltage surges and spikes.",2.9
24163,sharp r272wm compact microwave oven in white 800w 20 litre,128,39690,Sharp R272WM White,2618,Microwaves,39.99,500,"A compact, 800W microwave oven featuring a 20-litre capacity, ideal for small spaces and efficient cooking.",3.6
29789,siemens sn636x01ae vollst ndig integrierbar,119,41519,Siemens SN636X01AE Integrated,2619,Dishwashers,0.0,437,"The Siemens SN636X01AE is a fully integrable and standalone digital oscilloscope, ideal for measuring and analyzing electrical signals in industrial and laboratory settings.",4.3
46866,blomberg som9650 tall larder fridge,294,47052,Blomberg SOM9650 White,2623,Fridges,999.99,203,This Blomberg Som9650 Tall Larder Fridge features advanced temperature control and spacious storage for optimal food preservation.,3.5
11219,sony kd43xf8577su 43 4k hdr smart android tv with freeviewhd youview,131,4515,Sony Bravia KD-43XF8577,2614,TVs,249.99,382,"This 43-inch TV features 4K HDR and supports Android Smart TV for streaming, along with Freeview HD and YouView for enhanced viewing experiences.",4.4
30012,smeg di6013d 1 full size integrated dishwasher,7,41744,Smeg DI6013D-1 Integrated,2619,Dishwashers,1299.0,17,"This Smeg Integrated Dishwasher features a sleek design and advanced technology for efficient cleaning, allowing you to run cycles with precision and accuracy.",2.2
10969,samsung qe55q6fna 55 4k ultra hd smart qled tv,125,4486,Samsung QE55Q6FN,2614,TVs,749.99,36,The Samsung QE55Q6FNA features a 55-inch 4K Ultra HD Smart QLED TV with high dynamic range and HDR10+ support for enhanced color accuracy and contrast.,4.0
32967,white knight wm126vb freestanding front load 6kg 1200rpm a blackwashing machine freestanding front loading black cold buttons rotary 6kg,3,42270,White Knight WM126VB,2620,Washing Machines,399.99,410,"This white knight wm126vb freestanding front load 6kg 1200rpm washing machine features a 6kg capacity and rotating drum for effective cleaning, with a user-friendly interface and cold button functionality.",2.4
33203,bosch 8kg load a energy rating 1400rpm spin waq2836sgb silver washing machine,293,42331,Bosch WAQ2836SGB,2620,Washing Machines,120.99,336,A high-efficiency 8kg capacity washing machine featuring an energy rating of 1400rpm and a sleek silver finish with advanced features.,2.9
21519,canon eos 2000d dslr camera body only,7,38881,Canon EOS 2000D,2617,Digital Cameras,599.99,99,"The Canon EOS 2000D DSLR camera body only features a 24.2MP APS-C sensor, DIGIC 4+ image processor, and 1080p Full HD video recording capabilities.",4.9
15158,intel xeon processor e7 4820 v3 25m cache 1.90 ghz 1.9ghz 25mb last level cache,45,6191,Intel Xeon E7-4820V3 1.9GHz,2615,CPUs,1088.5,250,"A high-performance Intel Xeon E7-4820 V3 processor featuring a large 25MB last-level cache, operating at speeds of up to 1.9 GHz.",3.9
17894,intel bx80532ke3066e processor 3.06 ghz 1 mb l2,64,7913,Intel Xeon 3.0GHz Socket 604 533MHz Box,2615,CPUs,56.0,143,"A high-performance Intel BX80532KE3066E processor with a clock speed of 3.06 GHz and 1 MB L2 cache, optimized for efficient processing.",2.6
36234,fridgemaster mtz55183ff freezer frost free 55cm 6.46cf a rated white,131,43509,Fridgemaster MTZ55183FF White,2621,Freezers,49.99,193,"A compact, Frost-Free Freezer with a capacity of 6.46 cu. ft., featuring energy efficiency and a sleek A-rated design in White.",4.9
37570,bosch serie 2 kiv32x23gb 54cm wide 50 50 integrated upright fridge freezer white,6,44064,Bosch KIV32X23GB Integrated,2622,Fridge Freezers,200.0,185,"A 54cm-wide, 50/50 integrated upright refrigerator and freezer featuring energy-efficient technology and a sleek white finish.",4.6
2762,nokia asha 210 mobile phone microsdhc slot 320 x 240 pixels 169 ppi 2 mpix white,51,660,Nokia Asha 210,2612,Mobile Phones,169.0,254,"The Nokia Asha 210 features a 3.15-inch display with 320 x 240 pixels and 169 PPI, supported by a 2 MP camera and expandable storage via microSDHC slot.",3.5
47020,iceq 4 litre mini fridge red,364,47185,iceQ ICEQ4R Red,2623,Fridges,149.99,0,"This iceQ 4L Mini Fridge is a compact, portable refrigeration unit featuring a vibrant red finish and ideal for small spaces or outdoor use.",4.5
38987,liebherr k hl /gefrier kombination mit nofrost cnno 4313,298,44246,Liebherr CNno 4313 NoFrost Orange,2622,Fridge Freezers,999.99,83,A Liebherr KHL/GEFRIER Kombination mit NOFROST CNNO 4313 is a high-performance refrigeration unit featuring advanced temperature control and humidity management for optimal food storage.,4.0
34254,siemens wp10r156 freistehend toplader 6kg,119,42727,Siemens WP10R156,2620,Washing Machines,0.0,221,"A compact, free-standing condenser unit weighing up to 6kg, designed for efficient cooling in various industrial applications.",2.9
28010,montpellier dw1254p 60cm freestanding dishwasher white,301,40710,Montpellier DW1254P White,2619,Dishwashers,599.0,267,This Montpellier DW1254P 60cm freestanding dishwasher features a sleek white design and provides efficient cleaning for up to 13 place settings.,4.7
32392,aeg washing machines l61470wdbi 220 230 v,314,42141,AEG L61470WDBI,2620,Washing Machines,250.0,30,"This AEG 6kg Washing Machine is compatible with both 220V and 230V power sources, making it suitable for various homes and households.",2.9
2842,lg gd510 pop mobile phone,48,702,LG GD510 Pop,2612,Mobile Phones,99.99,193,The LG GD510 Pop is a mid-range Android smartphone featuring a 3-inch touchscreen display and a slide-out QWERTY keyboard for efficient messaging.,3.3
10733,lg 55 uk6300plb smart led tv 55uk6300plb mw01,26,4463,LG 55UK6300PLB,2614,TVs,399.99,491,"A 55UK6300PLB Smart LED TV with MW01 model, featuring high-definition display and internet connectivity for streaming content.",2.6
36689,hotpoint cs1a400fmh chest freezer,153,43656,Hotpoint CS1A400FMH White,2621,Freezers,129.99,329,"This Hotpoint CS1A400FMH chest freezer features a compact design with advanced insulation technology for efficient cold storage, ideal for small kitchens or outdoor use.",3.0
32269,hotpoint rpd10667dd ultima s line 10kg 1600rpm freestanding washing machine white,6,42118,Hotpoint RPD10667DD,2620,Washing Machines,22000.0,153,"This Hotpoint RPD10667DD Ultima S line 10kg 1600rpm freestanding washing machine features a sleek white design, providing efficient and reliable laundry solutions for households.",2.5
28044,miele g4940bkwh 60cm jubilee freestanding dishwasher white,301,40719,Miele G 4940 BK White,2619,Dishwashers,599.0,356,"A 60cm Jubilee Freestanding Dishwasher with a sleek white finish, designed to provide efficient and effective cleaning for your household.",4.5
28638,bosch supersilence geschirrsp ler 45cm integrierbar edelstahl spi66ps00e,298,40897,Bosch SPI66PS00E Stainless Steel,2619,Dishwashers,99.99,375,A 2 sentence technical description of the Bosch Supersilence Geschirrspüler 45cm integrierbar Edelstahl SP66PS00E includes a stainless steel cooking surface and a durable construction for long-lasting performance.,2.0
1618,huawei mate 20 lite black,5,225,Huawei Mate 20 Lite Dual SIM,2612,Mobile Phones,199.99,220,"The Huawei Mate 20 Lite Black is a mid-range smartphone featuring a 6.2-inch display, octa-core processor, and a dual-camera setup.",3.5
15823,intel xeon 1270v63 80ghz lga11518mb cache tray cpu,17,6426,Intel Xeon E3-1270 v6 3.8GHz  Tray,2615,CPUs,1231.23,469,"A high-performance 10-core CPU featuring an 80 GHz processor speed, 15.75MB LGA1151 cache tray, and Intel Xeon E-series architecture.",4.0
32449,aeg l6fbg741r 7kg freestanding washing machines white,294,42151,AEG L6FBG741R,2620,Washing Machines,149.99,169,"This is a 7kg freestanding white washing machine featuring advanced cleaning technology and a compact design, perfect for large families.",2.4
33170,hoover dynamic next dxoa48c3 freestanding washing machine a energy rating 8kg 1400rpm black,43,42321,Hoover DXOA 48C3B/1-80,2620,Washing Machines,149.99,69,"A high-efficiency, 8kg capacity, freestanding washing machine with an A energy rating and a dynamic motor delivering 1400rpm of cleaning power, finished in sleek black.",3.6
42991,nordmende rff332sla fridge freezer,294,45696,Nordmende RFF332SLAPlus Silver,2622,Fridge Freezers,699.99,141,"The Nordmende RFF332SLA fridge freezer is a compact, energy-efficient appliance featuring dual functionality as both a refrigerator and freezer.",4.9
45255,smeg fridges and freezers minibar fab5lrd 220 240 v,314,46416,Smeg FAB5LRD Red,2623,Fridges,999.99,178,"The Smeg Fridges and Freezers Minibar, available in 220-240V, features sleek design and advanced cooling technology for efficient food storage and beverage chilling.",4.1
31232,hotpoint rd966jkd 9kg wash 6kg dry 1600rpm freestanding washer dryer black,6,41969,Hotpoint RD966JKD,2620,Washing Machines,599.99,1,"This is a 9kg capacity, black, freestanding washer and dryer set featuring a 6kg drying capacity and 1600rpm spin speed.",2.8
38569,samsung silver fridge freezer a rated 60cm frost free 178cm rb29fsjndsa,289,44184,Samsung RB29FSJNDSA Stainless Steel,2622,Fridge Freezers,600.0,267,"A high-capacity, frost-free refrigerator with a sleek silver finish and dimensions 60cm wide and 178cm tall, ideal for small kitchens or compact spaces.",5.0
2235,blackberry keyone 32gb black silver,24,421,Moto X Force 32GB,2612,Mobile Phones,149.99,383,"The Blackberry KeyOne 32GB Black Silver is a mid-range smartphone featuring a physical QWERTY keyboard and a 3.5mm headphone jack, perfect for users seeking a traditional typing experience.",2.4
22133,canon eos m6,3,38952,Canon EOS M6,2617,Digital Cameras,1099.99,170,"The Canon EOS M6 is a compact mirrorless digital camera featuring a 16.1MP APS-C sensor and DIGIC 4+ image processor, ideal for photographers seeking high-quality images in a lightweight and portable package.",4.5
42000,bosch kiv34v21ff,119,45032,Bosch KIV34V21FF White,2622,Fridge Freezers,0.0,210,"The Bosch KIV34V21FF is a compact and powerful 115V, 60Hz inverter generator that features a fuel-efficient design and reliable performance.",4.8
39346,gorenje rf60309ox 60cm freestanding fridge freezer grey metallic,289,44309,Gorenje RF60309OX Silver,2622,Fridge Freezers,399.99,29,"This Gorenje RF60309OX 60cm freestanding fridge freezer features a sleek grey metallic finish, providing ample storage and cooling capacity for your kitchen.",2.4
28695,siemens geschirrsp ler 45 cm speedmatic45 iq100 sr515m03ce,298,40916,Siemens SR515M03CE Brown,2619,Dishwashers,49.99,434,The Siemens Geschirrspüler 45 cm Speedmatic45 IQ100 SR515M03CE is a high-efficiency dishwasher with advanced temperature control and quiet operation.,2.4
16245,intel xeon e7 2860 processor 2.26 ghz 24 mb smart cache,66,6569,Intel Xeon E7-2860 2.26GHz Tray,2615,CPUs,1319.99,305,"The Intel Xeon E7-2860 processor features a 2.26 GHz clock speed and 24 MB of Smart Cache, providing high performance and efficiency for demanding applications.",3.1
39368,static integrated fridge freezer,347,44312,Neff KI6873F30 Integrated,2622,Fridge Freezers,800.0,16,"A compact, energy-efficient appliance that combines a refrigerator and a freezer in a single unit, ideal for small spaces or emergency supplies.",2.7
960,apple iphone xs max 256gb gold,9,82,Apple iPhone XS Max 256GB,2612,Mobile Phones,999.99,122,"The Apple iPhone XS Max with 256GB of storage features a sleek, durable design and boasts an impressive display, making it an ideal choice for those seeking a premium mobile experience.",2.5
36789,neff einbau gefrierger t integriert/dekorf hig g346a2,300,43702,Neff GI7313C30 Integrated,2621,Freezers,999.99,212,"A high-performance ice and freezer unit with an integrated DekorF design, ideal for under-counter installation.",4.8
45002,liebherr 60cm under counter larder fridge in white t1810,125,46356,Liebherr T 1810 Comfort White,2623,Fridges,299.99,405,"This Liebherr T1810 60cm under counter larder fridge features a sleek and compact design, providing ample storage space for food, drinks, and condiments while keeping them chilled and organized.",4.0
1450,huawei honor 8 pro smartphone 14 48 cm 5 7,2,181,Huawei Honor 8 Pro 64GB Dual SIM,2612,Mobile Phones,499.99,88,"This smartphone features a 6.3-inch display with quad HD+ resolution, powered by a 2.4GHz octa-core processor and paired with 4GB of RAM.",2.0
17326,hewlett packard enterprise intel xeon e7520 1.86ghz 18mb l3 box processor,64,7344,HP Intel Xeon E7520 1.86GHz Socket 1567 2400MHz bus Upgrade Tray,2615,CPUs,1999.0,87,"This Hewlett Packard Enterprise Intel Xeon E7520 processor features a 1.86 GHz clock speed and 18 MB of L3 cache, providing high-performance computing capabilities.",4.4
42575,smeg fab30rp1 fridge freezer,324,45333,Smeg FAB30RP1 Cream,2622,Fridge Freezers,1000.0,70,"The SMEG Fab30RP1 is a high-end, integrated fridge freezer with advanced features and sleek design, offering excellent storage capacity and energy efficiency.",2.3
3282,blackview p2 5.5 inch android 6.0 4g smartphone 4gb ram 64gb rom octa core 1.5ghz 8.0mp 13.0mp cameras fingerprint 6000mah battery metal body blue,3,1083,Blackview P2 Dual SIM,2612,Mobile Phones,999.0,380,"A high-performance Android smartphone featuring a 5.5-inch display, octa-core processor, and dual-camera setup with 8MP and 13MP sensors.",4.6
36732,bosch gsn36ai4p gefrierschrank a,119,43675,Bosch GSN36AI4P Stainless Steel,2621,Freezers,999.99,270,"A high-efficiency, counter-depth refrigerator with advanced features and sleek design.",3.2
2139,mobile phones unlocked doogee bl7000 4g dual sim free 5.5 inch fhd smartphone mtk6750t 8 core 7.0 android 4 64 gb with dual camera 13.0mp 13.0mp front cmera 13.0 mp smartphones 7060 mah blue,3,390,Doogee BL7000 Dual SIM,2612,Mobile Phones,499.99,28,"A durable, unlocked mobile phone featuring a 5.5-inch FHD display, octa-core processor, 7.0 Android operating system, 64GB storage, dual camera setup (13.0MP rear and 13.0MP front), and long-lasting 7060mAh battery.",3.0
39477,hotpoint xeco85t2iw 60cm no frost fridge freezer,294,44334,Hotpoint XECO85T2IWH White,2622,Fridge Freezers,599.99,344,"This model features a spacious interior with both refrigerator and freezer compartments, designed to maintain optimal temperature control for extended food storage.",2.4
36161,caple rbf4 built under freezer,308,43488,Caple RBF4 Integrated,2621,Freezers,59.99,373,"The Caple RBF4 Built Under Freezer is a compact, energy-efficient refrigerator designed for small kitchens, featuring a sleek and modern design.",4.3
